db_id,entry_id,description_ru,description_en,lang,is_def,sense_group,num
sense_d1702e79,entry_nygūzyn,"(быстро) прятать, совать, зарывать во что-либо","(quickly) hide, poke, bury in something",,0,,
sense_d1703e72,entry_dūdgæ,крессалат,garden cress,,0,,
sense_d1704e77,entry_amæntyn,месить тесто,beat dough,,0,sense_d1704e76,
sense_d1704e86,entry_amæntyn,мазать,smear,,0,sense_d1704e76,
sense_d1704e95,entry_amæntyn,марать,stain,,0,sense_d1704e76,
sense_d1705e72,entry_ælæt,дужка котла,bow of a kettle (device for carrying the kettle / cauldron),,0,,
sense_d1706e85,re_d1706e80,дубняк,oak-forest,,0,,
sense_d1706e101,re_d1706e96,орешник,nut grove,,0,,
sense_d1707e73,entry_nyrtækkæ,сейчас,now,,0,sense_d1707e72,
sense_d1707e82,entry_nyrtækkæ,только что,just now,,0,sense_d1707e72,
sense_d1708e76,entry_lyjyn,caccare,caccare,,0,,
sense_d1709e76,entry_ærgævdyn,"резать, закалывать (животное, человека)","to cut, to slaughter (animal, human)",,0,,
sense_d1709e93,re_d1709e86,перерезать дорогу,to block smb's path,,0,,
sense_d1710e70,entry_bæstæ,страна,country,,0,sense_d1710e69,
sense_d1710e79,entry_bæstæ,край,land,,0,sense_d1710e69,
sense_d1710e88,entry_bæstæ,мир,world,,0,sense_d1710e69,
sense_d1710e97,entry_bæstæ,место,place,,0,sense_d1710e69,
sense_d1710e118,re_d1710e107,вместо,instead,,0,,
sense_d1710e134,re_d1710e129,загробный мир,the other world,,0,,
sense_d1710e150,re_d1710e145,отечество,motherland,,0,,
sense_d1710e167,re_d1710e162,основательный,thorough,,0,,
sense_d1710e183,re_d1710e178,посреди,in the middle (of),,0,,
sense_d1710e199,re_d1710e194,помещение,location,,0,,
sense_d1712e72,entry_barc,грива,mane,,0,,
sense_d1713e77,entry_læmbynæg,тщательный,thorough,,0,sense_d1713e76,
sense_d1713e86,entry_læmbynæg,основательный,well-founded,,0,sense_d1713e76,
sense_d1713e95,entry_læmbynæg,основательно,thoroughly,,0,sense_d1713e76,
sense_d1713e104,entry_læmbynæg,как следует,as it should be,,0,sense_d1713e76,
sense_d1715e69,entry_qalac,большая чаша,large bowl,,0,,
sense_d1716e74,entry_dæle,внизу,below,,0,,
sense_d1718e75,entry_azǧunst,здание,building,,0,sense_d1718e74,
sense_d1718e84,entry_azǧunst,постройка,construction,,0,sense_d1718e74,
sense_d1718e93,entry_azǧunst,дом,house,,0,sense_d1718e74,
sense_d1718e108,re_d1718e103,в доме,in the house,,0,,
sense_d1721e72,entry_g0ylmyz,"обрубленный (палец, рука)","chopped off (finger, hand)",,0,,
sense_d1722e72,entry_axwen,закуска или жидкая приправа (к хлебу),snack or liquid sauce (for bread),,0,,
sense_d1722e88,re_d1722e82,без закуски,without snack,,0,sense_d1722e87,
sense_d1722e97,re_d1722e82,без приправы,without seasoning,,0,sense_d1722e87,
sense_d1722e106,re_d1722e82,с одним хлебом,with one bread,,0,sense_d1722e87,
sense_d1724e72,entry_ærmg0yroj,ручная мельница,manual mill,,0,,
sense_d1726e69,entry_basmaq,башмак,shoe,,0,,
sense_d1729e73,entry_cyrd,проворный,nimble,,0,sense_d1729e72,
sense_d1729e82,entry_cyrd,быстрый,quick,,0,sense_d1729e72,
sense_d1729e100,re_d1729e92,бдительный,vigilant,,0,sense_d1729e99,
sense_d1729e109,re_d1729e92,"тот, кто начеку",one who is on guard,,0,sense_d1729e99,
sense_d1731e73,entry_kʼ0ydīly,нарост на теле,body tumour,,0,sense_d1731e72,
sense_d1731e82,entry_kʼ0ydīly,бородавка,wart,,0,sense_d1731e72,
sense_d1733e73,entry_mynḱyn,слабый,weak,,0,sense_d1733e72,
sense_d1733e82,entry_mynḱyn,изнеженный,effete,,0,sense_d1733e72,
sense_d1733e91,entry_mynḱyn,болезненный,sickly,,0,sense_d1733e72,
sense_d1734e69,entry_fætæg,вождь,leader,,0,,
sense_d1735e72,entry_kærazgæ,окно,window,,0,,
sense_d1736e71,entry_rævdwan,"предмет, служащий для того, чтобы сделать приятное, ублажить, утешить кого-либо",object used to please or comfort someone,,0,,
sense_d1736e88,re_d1736e81,"сладости, фрукты, игрушки и т. п. для ребенка","sweets, fruits, toys, etc. for a child",,0,,
sense_d1741e72,entry_kʼūtʼi,скорченный,writhed,,0,,
sense_d1743e73,entry_ærgom,лицо,face,,0,sense_d1743e72,
sense_d1743e82,entry_ærgom,"лицевая, передняя часть","facing part, fore-part",,0,sense_d1743e72,
sense_d1743e91,entry_ærgom,очевидный,evident,,0,sense_d1743e72,
sense_d1743e100,entry_ærgom,явный,obvious,,0,sense_d1743e72,
sense_d1743e109,entry_ærgom,открытый,open,,0,sense_d1743e72,
sense_d1743e124,re_d1743e119,открыто,overtly,,0,,
sense_d1743e141,re_d1743e135,делать явным,to make obvious,,0,sense_d1743e140,
sense_d1743e150,re_d1743e135,выявлять,reveal,,0,sense_d1743e140,
sense_d1743e159,re_d1743e135,открывать,discover,,0,sense_d1743e140,
sense_d1744e78,entry_axodyn,вкушать,to taste,,0,,
sense_d1744e88,entry_axodyn,делать предусмотренный обычаем первый кус после молитвы старшего,"according to custom, make the first bite after the elder's prayer",,0,,
sense_d1745e72,entry_ḱynd,сделанный,made,,0,,
sense_d1746e75,entry_æzgewun,расшатываться,get loose,,0,sense_d1746e74,
sense_d1746e84,entry_æzgewun,коробиться,buckle,,0,sense_d1746e74,
sense_d1747e79,entry_læbyryn,оползать,to slide,,0,sense_d1747e78,
sense_d1747e92,entry_læbyryn,расползаться,spread out,,0,sense_d1747e78,
sense_d1747e114,re_d1747e109,оползень,landslide,,0,,
sense_d1749e72,entry_eræʒyp,"вид ружья, высоко ценимый в старину",highly valued in the old times shotgun,,0,,
sense_d1752e73,entry_qycʼy,горчица полевая,field mustard,,0,sense_d1752e72,
sense_d1752e82,entry_qycʼy,Sinapis arvensis,Sinapis arvensis,,0,sense_d1752e72,
sense_d1753e77,entry_ænqælyn,полагать,to suppose,,0,sense_d1753e76,
sense_d1753e86,entry_ænqælyn,думать,to think,,0,sense_d1753e76,
sense_d1753e95,entry_ænqælyn,надеяться,to hope,,0,sense_d1753e76,
sense_d1753e118,re_d1753e107,надеющийся,hoping,,0,sense_d1753e117,
sense_d1753e127,re_d1753e107,ждущий,waiting,,0,sense_d1753e117,
sense_d1753e146,re_d1753e138,полагать,to suppose,,0,,
sense_d1753e165,re_d1753e160,надеющийся жить,hoping to live,,0,,
sense_d1753e184,re_d1753e176,ждать,to wait,,0,,
sense_d1753e203,re_d1753e197,надежда,hope,,0,sense_d1753e202,
sense_d1753e212,re_d1753e197,опора,support,,0,sense_d1753e202,
sense_d1753e229,re_d1753e223,полагать,to suppose,,0,sense_d1753e228,
sense_d1753e238,re_d1753e223,рассчитывать,to take into account,,0,sense_d1753e228,
sense_d1753e247,re_d1753e223,надеяться,to hope,,0,sense_d1753e228,
sense_d1754e73,entry_ʒækkor,деревянный молот,wood hammer,,0,sense_d1754e72,
sense_d1754e82,entry_ʒækkor,колотушка,beater,,0,sense_d1754e72,
sense_d1756e73,entry_cʼæǧæʒ,челнок в ткацком станке,loom shuttle,,0,sense_d1756e72,
sense_d1756e82,entry_cʼæǧæʒ,шпулька швейной машины,bobbin of sewing machine,,0,sense_d1756e72,
sense_d1757e77,re_d1757e72,мстить,take revenge,,0,,
sense_d1759e74,entry_ænsedun,натравливать,to stir up,,0,,
sense_d1761e74,entry_æmbaryn,понимать,understand,,0,,
sense_d1765e72,entry_byndar,наследник,heir,,0,,
sense_d1766e69,entry_gopp,хохол,crest,,0,,
sense_d1766e84,re_d1766e79,лука седла,pommel of a saddle,,0,,
sense_d1766e100,re_d1766e95,хохлатый,with a crest,,0,,
sense_d1766e119,re_d1766e111,удод,hoopoe,,0,,
sense_d1768e76,entry_rūvyn,полоть,weed (v.),,0,,
sense_d1768e94,re_d1768e86,время полки,weeding time,,0,,1
sense_d1768e106,re_d1768e86,орудие полки,weeding tool,,0,,2
sense_d1768e132,re_d1768e126,полка,weeding,,0,sense_d1768e131,
sense_d1768e143,re_d1768e126,прополка,weeding,,0,sense_d1768e131,
sense_d1769e84,entry_bæddyn,вязать,bind,,0,,
sense_d1769e99,re_d1769e94,повязка,bandage,,0,,
sense_d1769e116,re_d1769e110,связанный,bound,,0,sense_d1769e115,
sense_d1769e125,re_d1769e110,сверток,roll,,0,sense_d1769e115,
sense_d1770e73,entry_keǧog,усадьба,country estate,,0,sense_d1770e72,
sense_d1770e82,entry_keǧog,дом с пристройками,house with annexes,,0,sense_d1770e72,
sense_d1771e75,entry_7lǧīvyn,"уплотнять тесьму при плетении, надавливая пальцами при каждом разводе нитей","condense braid when plaiting, pushing fingers at each junction of thread",,0,,
sense_d1771e109,re_d1771e93,сжимать,press together,,0,sense_d1771e108,
sense_d1771e120,re_d1771e93,сдавливать,squeeze,,0,sense_d1771e108,
sense_d1771e129,re_d1771e93,тискать,press,,0,sense_d1771e108,
sense_d1776e72,entry_kʼædæntæ,testicula,testicula,,0,,
sense_d1777e72,entry_bægæny,пиво,beer,,0,,
sense_d1777e87,re_d1777e82,"материал (солод, хмель) на пиво","stuff (malt, hop) for beer",,0,,
sense_cæǧdyn.1,entry_cæǧdyn,вытряхивать,dump out,,0,,1
sense_cæǧdyn.2,entry_cæǧdyn,ковать,hammer,,0,,2
sense_d1778e97,entry_cæǧdyn,играть на инструменте,play some music instrument,,0,sense_cæǧdyn.3,3
sense_d1778e106,entry_cæǧdyn,бить в колокол,clang a bell,,0,sense_cæǧdyn.3,3
sense_cæǧdyn.4,entry_cæǧdyn,истреблять,destroy,,0,,4
sense_cæǧdyn.5,entry_cæǧdyn,наваливать,clutter,,0,,5
sense_d1778e142,re_d1778e137,шепнуть на ухо,whisper in smb's ear,,0,,
sense_d1778e161,re_d1778e153,белить известью,lime,,0,,
sense_d1778e224,re_d1778e216,биться в агонии,thrash around in agony,,0,,
sense_d1778e244,re_d1778e235,возмущать,disturb,,0,sense_d1778e243,
sense_d1778e253,re_d1778e235,выводить из себя,drive smb crazy,,0,sense_d1778e243,
sense_d1778e262,re_d1778e235,быть ненавистным,be hateful,,0,sense_d1778e243,
sense_d1778e304,re_d1778e299,бредить,rave,,0,,
sense_d1779e72,entry_dyccæg,вторник,Tuesday,,0,,
sense_d1780e72,entry_kʼæzænæg,заика,stutterer,,0,,
sense_d1781e73,entry_ʒebæl,мешкотный,sluggish,,0,sense_d1781e72,
sense_d1781e82,entry_ʒebæl,неповоротливый,heavy-footed,,0,sense_d1781e72,
sense_d1781e97,re_d1781e92,мешкать,tarry,,0,,
sense_d1782e72,entry_ʒærǧ,свинья-матка,female pig,,0,,
sense_d1784e69,entry_ærǧæcʼkʼ,рычаг для поднимания и опускания жернова,a lever for lifting and pulling down a millstone,,0,,
sense_d1786e70,entry_axsæn,желудок,stomach,,0,sense_d1786e69,
sense_d1786e79,entry_axsæn,сычуг,"abomasum, maw",,0,sense_d1786e69,
sense_d1791e73,entry_dærǧ,длина,length,,0,sense_d1791e72,
sense_d1791e82,entry_dærǧ,основа сукна при тканье,cloth base while weaving,,0,sense_d1791e72,
sense_d1791e105,re_d1791e100,растянулся в длину,stretched in length,,0,,
sense_d1791e125,re_d1791e116,вытянутый в длину,streched in height,,0,sense_d1791e124,
sense_d1791e134,re_d1791e116,высокий,tall,,0,sense_d1791e124,
sense_d1793e73,entry_qīw,жила,vein,,0,sense_d1793e72,
sense_d1793e82,entry_qīw,сухожилие,tendon,,0,sense_d1793e72,
sense_d1793e105,re_d1793e91,грызть (свои) сухожилия,gnaw (one’s) tendons,,0,,
sense_d1794e72,entry_dony_acc,кулик,sandpiper,,0,,
sense_d1795e77,entry_ævdūzyn,"закреплять петлей, задвижкой",to loop,,0,sense_d1795e76,
sense_d1795e86,entry_ævdūzyn,щемить,to oppress,,0,sense_d1795e76,
sense_d1795e95,entry_ævdūzyn,жать,to press,,0,sense_d1795e76,
sense_d1795e114,re_d1795e105,задвижка,bolt,,0,sense_d1795e113,
sense_d1795e123,re_d1795e105,"петля (оконная, дверная)",pivot,,0,sense_d1795e113,
sense_d1798e73,entry_as,величина,value,,0,sense_d1798e72,
sense_d1798e82,entry_as,рост,height,,0,sense_d1798e72,
sense_d1798e91,entry_as,возраст,age,,0,sense_d1798e72,
sense_d1798e114,re_d1798e109,величиной с гору,mountain-sized,,0,,
sense_d1798e131,re_d1798e125,величиной (или ростом) с него,of his size (or height),,0,sense_d1798e130,
sense_d1798e140,re_d1798e125,равный ему,equal to him,,0,sense_d1798e130,
sense_d1798e149,re_d1798e125,столько,so many,,0,sense_d1798e130,
sense_d1798e166,re_d1798e160,сколько,how many,,0,sense_d1798e165,
sense_d1798e175,re_d1798e160,в каком размере,in what size,,0,sense_d1798e165,
sense_d1800e72,entry_K0yrdalægon,божество кузнечного дела в осетинской мифологии и эпосе,blacksmithing deity in Ossetian mythology and epics,,0,,
sense_d1801e73,entry_afon,время,time,,0,sense_d1801e72,
sense_d1801e82,entry_afon,пора,period,,0,sense_d1801e72,
sense_d1801e91,entry_afon,срок,deadline,,0,sense_d1801e72,
sense_d1801e107,re_d1801e101,за это время,during this time,,0,sense_d1801e106,
sense_d1801e116,re_d1801e101,до сих пор,still,,0,sense_d1801e106,
sense_d1801e132,re_d1801e127,вовремя,in time,,0,,
sense_d1801e149,re_d1801e144,в ту пору,at that time,,0,,
sense_d1801e165,re_d1801e160,пора!,it's time!,,0,,
sense_d1802e69,entry_binojnag,супруга,spouse,,0,,
sense_d1807e70,entry_næʒæron,"чуждающийся совместной жизни, общения",avoiding living together,,0,sense_d1807e69,
sense_d1807e83,entry_næʒæron,живущий отчужденно,aloof,,0,sense_d1807e69,
sense_d1807e98,re_d1807e93,"чуждаться совместной жизни, семьи, общества","avoid cohabitation, family, society",,0,,
sense_qæbysqæd_1,entry_qæbysqæd,"название части ткацкого станка — вращающегося вала, на который натягивается готовая ткань",the name of a part of the loom — the rotating shaft on which the finished fabric is stretched,,1,sense_d1810e72,
sense_qæbysqæd_2,entry_qæbysqæd,навой,beam,,0,sense_d1810e72,
sense_d1811e77,entry_rævdawyn,ласкать,caress,,0,sense_d1811e76,
sense_d1811e86,entry_rævdawyn,лелеять,cherish,,0,sense_d1811e76,
sense_d1811e95,entry_rævdawyn,ублажать,please,,0,sense_d1811e76,
sense_d1811e111,re_d1811e105,обласкать,have caressed,,0,sense_d1811e110,
sense_d1811e125,re_d1811e105,приласкать,fondle,,0,sense_d1811e110,
sense_d1811e147,re_d1811e139,ласка,tenderness,,0,,
sense_d1816e69,entry_ars,медведь,bear,,0,,
sense_d1816e84,re_d1816e79,название растения (буквально „медвежий коготь“);,name of the plant (literally ‘bear claw’),,1,,
sense_d1816e96,re_d1816e91,медвежья шкура,bear skin,,0,,
sense_d1817e72,entry_cæǵǵīnag,большой медный пивной котел,large copper beer kettle,,0,,
sense_d1818e79,entry_mǽnæ,вот,here (it) is,,0,sense_d1818e78,
sense_d1818e88,entry_mǽnæ,,lo!,,0,sense_d1818e78,
sense_d1818e93,entry_mǽnæ,вот здесь,over here,,0,sense_d1818e78,
sense_d1819e69,entry_asojnæ,борона деревянная,wooden harrow,os-x-digor,0,,
sense_d1820e69,entry_mækæræz,съедобный корнеплод кервеля () осенью,edible root of chervil () in autumn,,0,,
sense_d1820e106,re_d1820e93,"(гладкая), как",(smooth) like a mækæræz,,0,,
sense_d1823e75,entry_ḱʼīssa,мешочек,small sack,,0,sense_d1823e74,
sense_d1823e84,entry_ḱʼīssa,кисет,tobacco pouch,,0,sense_d1823e74,
